CustomerID,Age,Gender,City,MembershipLevel,AvgSessionTime_Min,PagesPerSession,PurchaseFrequency_Monthly,AvgOrderValue_INR,DiscountUsageRate,SatisfactionScore,ReturnsCount,SupportTickets,LastPurchaseDate
3423,22,Other,Chennai,Silver,28.79,12,3.08,3570.03,0.0,3.5,1,1,2024-09-12
3424,51,Female,Pune,Standard,3.83,18,4.87,2454.12,0.04,1.0,0,0,2024-04-26
3425,65,Other,Chennai,Gold,1.43,4,6.07,3238.93,0.77,2.9,0,0,2024-05-01
3426,54,Male,Bangalore,Standard,5.67,10,9.26,4508.55,0.08,3.9,0,0,2024-11-27
3427,32,Female,Delhi,Standard,29.88,18,3.84,2297.76,0.93,4.7,0,1,2025-04-20
3428,61,Female,Hyderabad,Standard,6.22,8,7.03,6154.2,0.44,3.0,1,0,2024-07-09
3429,53,Male,Delhi,Silver,15.57,9,9.61,8865.25,0.76,4.4,0,0,2024-10-07
3430,32,Other,Delhi,Silver,25.6,19,1.52,6035.51,0.13,4.2,2,2,2025-02-19
3431,60,Male,Mumbai,Silver,1.59,13,8.63,4577.35,0.93,2.2,0,0,2024-01-14
3432,65,Other,Hyderabad,Standard,18.53,6,4.21,8009.31,0.03,4.5,0,1,2024-03-24
3433,40,Female,Delhi,Standard,9.03,7,7.32,7530.78,0.04,3.6,0,0,2025-06-16
3434,23,Other,Mumbai,Standard,26.01,6,2.94,3797.17,0.05,1.4,1,0,2024-02-15
3435,63,Female,Hyderabad,Silver,9.22,11,3.34,6120.7,0.1,4.8,0,0,2024-06-22
3436,67,Female,Pune,Standard,20.92,17,0.27,7352.46,0.49,1.7,0,0,2024-02-09
3437,61,Male,Bangalore,Silver,20.55,19,9.71,2605.54,0.79,2.9,0,0,2024-10-08
3438,60,Male,Hyderabad,Gold,7.42,12,8.13,3789.48,0.28,2.9,0,1,2025-02-18
3439,62,Other,Hyderabad,Standard,2.01,13,0.94,1236.61,0.75,3.5,2,0,2025-04-06
3440,38,Other,Bangalore,Standard,12.87,18,10.0,9879.27,0.77,3.7,0,0,2024-07-29
3441,40,Other,Mumbai,Standard,9.39,7,6.05,1041.6,0.91,1.9,1,1,2025-03-26
3442,60,Male,Hyderabad,Platinum,24.46,5,8.54,1852.34,0.15,2.4,1,1,2025-06-06
3443,33,Male,Pune,Silver,24.21,16,0.67,4902.35,0.14,1.6,0,0,2025-01-04
3444,64,Male,Hyderabad,Standard,14.25,4,3.89,8679.66,0.12,1.5,1,0,2024-01-17
3445,32,Other,Hyderabad,Platinum,18.59,1,6.7,3687.64,0.36,4.3,0,0,2025-04-13
3446,42,Male,Delhi,Silver,18.52,4,1.06,7732.24,0.49,4.0,0,0,2025-11-04
3447,53,Other,Mumbai,Silver,24.99,3,4.89,6825.13,0.46,2.8,0,1,2024-12-21
3448,28,Female,Mumbai,Gold,13.33,4,4.43,6458.91,0.26,1.4,1,1,2024-03-02
3449,68,Female,Pune,Standard,8.99,1,2.16,8481.17,0.62,2.8,0,0,2025-11-05
3450,32,Male,Mumbai,Standard,8.69,12,3.0,338.87,0.34,2.2,0,0,2024-02-04
3451,21,Other,Bangalore,Standard,16.55,13,9.67,9305.7,0.37,4.1,1,0,2024-08-20
3452,38,Female,Mumbai,Gold,14.03,2,2.89,8326.42,0.11,1.4,0,1,2024-11-06
3453,30,Female,Mumbai,Standard,13.76,9,2.13,9391.1,0.59,2.8,0,0,2024-10-03
3454,39,Other,Delhi,Silver,3.64,7,5.36,7977.16,0.66,3.4,0,3,2025-06-11
3455,36,Male,Hyderabad,Standard,21.84,13,6.71,8810.2,0.76,4.9,0,0,2024-04-06
3456,51,Female,Bangalore,Silver,7.2,2,7.25,2190.16,0.9,1.4,0,0,2025-10-18
3457,31,Other,Pune,Gold,6.71,1,7.54,3328.44,0.77,1.5,1,0,2025-01-14
3458,21,Female,Hyderabad,Gold,12.97,18,0.37,3289.17,0.24,5.0,0,0,2025-11-13
3459,65,Other,Chennai,Platinum,7.61,7,3.94,1269.83,0.24,2.6,0,1,2024-09-21
3460,69,Male,Delhi,Platinum,17.93,18,7.74,7349.88,0.92,4.0,4,0,2024-10-03
3461,63,Male,Bangalore,Standard,11.77,19,9.05,1534.47,0.79,4.1,0,1,2024-07-01
3462,44,Male,Chennai,Silver,14.02,8,6.02,714.59,0.78,2.3,1,1,2025-11-28
3463,46,Male,Hyderabad,Standard,16.58,12,0.52,7799.38,0.72,1.9,0,0,2025-03-28
3464,64,Female,Chennai,Silver,6.9,11,3.97,9065.7,0.27,2.1,0,0,2025-08-02
3465,45,Other,Delhi,Standard,5.52,9,0.74,7688.41,0.85,4.1,2,1,2025-04-15
3466,52,Female,Delhi,Standard,26.53,4,7.49,8288.45,0.14,4.4,0,0,2025-04-19
3467,25,Female,Pune,Standard,13.58,7,0.64,6037.09,0.35,3.8,1,0,2025-05-04
3468,33,Female,Hyderabad,Standard,12.95,17,1.86,8899.91,0.35,2.8,1,1,2025-08-13
3469,59,Other,Pune,Standard,2.03,11,4.17,5067.69,0.56,2.1,1,1,2024-10-31
3470,53,Male,Bangalore,Standard,15.44,2,4.63,9885.56,0.46,2.7,1,0,2025-04-16
3471,47,Other,Hyderabad,Silver,17.07,18,4.06,1213.47,0.46,4.7,0,1,2025-08-27
3472,35,Male,Mumbai,Standard,17.21,12,4.63,8129.97,0.55,4.5,0,0,2025-07-22
3473,19,Male,Pune,Silver,21.5,9,7.13,6485.62,0.42,2.3,1,1,2025-09-28
3474,66,Female,Mumbai,Standard,6.15,11,3.69,5890.33,0.25,2.3,1,1,2025-06-21
3475,30,Male,Hyderabad,Silver,8.31,5,5.48,7312.94,0.66,4.1,1,0,2024-06-09
3476,21,Other,Delhi,Silver,24.51,7,3.03,8434.86,0.79,2.7,1,1,2024-07-15
3477,43,Female,Hyderabad,Platinum,28.47,1,3.54,8656.26,0.48,3.3,0,0,2025-09-18
3478,42,Male,Delhi,Standard,4.94,5,6.14,1918.73,0.65,2.7,0,0,2024-12-17
3479,47,Female,Hyderabad,Standard,15.43,6,4.9,2130.95,0.54,2.0,1,0,2024-07-18
3480,28,Male,Mumbai,Gold,7.21,13,7.23,358.43,0.06,1.8,1,0,2025-10-30
3481,24,Female,Chennai,Standard,2.74,11,5.61,1492.06,0.42,1.6,3,0,2025-07-21
3482,48,Female,Pune,Standard,10.44,8,8.04,2786.05,0.01,1.0,0,1,2024-05-24
3483,61,Male,Delhi,Standard,5.17,2,4.43,7266.15,0.66,2.1,0,0,2024-01-28
3484,27,Male,Bangalore,Silver,21.59,15,4.91,4862.52,0.51,1.7,0,0,2024-04-17
3485,56,Male,Hyderabad,Standard,16.48,10,6.7,7627.45,0.13,2.0,0,0,2024-01-14
3486,30,Female,Pune,Standard,5.17,8,2.21,4968.05,0.54,1.3,0,0,2024-06-26
3487,48,Male,Hyderabad,Standard,1.27,2,3.86,5644.86,0.9,2.4,0,0,2025-07-13
3488,24,Other,Chennai,Standard,24.44,15,6.25,1288.45,0.34,3.1,1,0,2025-04-17
3489,66,Male,Chennai,Standard,6.11,6,0.29,7810.27,0.98,4.8,0,0,2025-08-05
3490,59,Other,Mumbai,Standard,18.58,5,4.37,7629.64,0.96,2.4,0,0,2024-01-26
3491,59,Female,Delhi,Silver,10.77,3,5.99,3214.1,0.79,1.1,1,0,2024-01-17
3492,53,Female,Pune,Silver,17.98,11,9.67,3420.07,0.81,2.4,0,0,2024-11-08
3493,37,Other,Hyderabad,Silver,10.15,11,8.77,2352.88,0.41,4.3,0,1,2024-09-03
3494,21,Male,Hyderabad,Standard,3.52,16,2.81,8175.63,0.4,2.4,0,0,2024-06-26
3495,24,Female,Bangalore,Standard,7.47,3,5.07,7520.67,0.95,2.2,1,0,2024-04-03
3496,18,Female,Mumbai,Standard,6.45,9,0.56,6169.65,0.37,4.7,3,0,2025-04-24
3497,61,Male,Hyderabad,Standard,13.41,3,2.41,2540.46,0.1,2.2,0,0,2024-03-18
3498,62,Other,Mumbai,Standard,20.09,19,7.75,1884.16,0.15,4.9,0,1,2024-04-13
3499,59,Other,Chennai,Standard,8.65,11,1.23,692.63,0.71,4.3,0,0,2025-01-11
3500,64,Male,Bangalore,Silver,1.35,14,2.58,646.99,0.38,3.7,1,1,2024-02-29
3501,30,Female,Bangalore,Gold,16.05,2,9.44,2033.93,0.2,3.4,1,1,2024-10-21
3502,39,Other,Delhi,Standard,18.57,7,8.24,1185.22,0.81,1.9,0,0,2025-03-14
3503,38,Male,Mumbai,Standard,28.92,10,7.82,5649.86,0.49,3.9,2,0,2024-07-22
3504,39,Other,Mumbai,Silver,18.09,10,8.65,3709.28,0.57,2.4,0,0,2024-01-20
3505,45,Other,Delhi,Silver,14.66,1,7.5,4560.47,0.15,2.9,0,1,2024-11-07
3506,26,Other,Pune,Gold,17.63,6,1.21,6021.86,0.19,1.4,0,1,2024-03-14
3507,43,Other,Bangalore,Silver,27.91,14,5.17,6659.2,0.13,2.2,0,0,2025-06-23
3508,26,Female,Pune,Silver,25.02,2,4.44,6552.38,0.51,3.1,0,0,2024-05-26
3509,32,Other,Mumbai,Standard,10.37,6,3.11,2756.39,0.78,2.9,0,1,2025-02-28
3510,27,Female,Chennai,Platinum,7.88,1,8.34,8134.34,0.73,2.4,0,0,2025-09-10
3511,41,Other,Delhi,Gold,8.62,3,4.64,9193.55,0.26,2.9,0,0,2025-01-24
3512,59,Female,Pune,Gold,15.63,4,0.6,3296.2,0.85,4.0,1,0,2025-03-29
3513,25,Female,Pune,Standard,22.58,13,2.75,367.24,0.11,2.8,0,1,2024-08-02
3514,41,Female,Bangalore,Gold,15.59,3,2.29,9011.71,0.11,3.0,0,0,2024-10-07
3515,33,Female,Delhi,Silver,2.97,15,8.87,9250.78,0.85,3.8,0,0,2024-12-18
3516,66,Other,Chennai,Gold,21.98,13,6.47,699.28,0.24,4.4,0,0,2024-11-26
3517,43,Male,Hyderabad,Gold,24.37,11,5.6,248.57,0.71,3.1,0,1,2024-08-07
3518,44,Female,Bangalore,Standard,9.4,4,5.07,8200.77,0.01,4.8,0,0,2025-05-11
3519,54,Female,Delhi,Standard,20.26,17,6.5,3154.34,0.09,2.4,0,0,2024-02-04
3520,21,Male,Chennai,Gold,13.37,5,7.55,9162.91,0.61,2.0,3,0,2024-10-07
3521,67,Female,Pune,Gold,26.78,8,5.54,2324.09,0.18,3.8,2,0,2025-01-07
3522,41,Male,Chennai,Silver,25.51,10,9.38,8639.32,0.03,1.7,0,0,2025-03-25
3523,36,Other,Mumbai,Silver,16.24,7,9.77,872.71,0.47,4.6,0,0,2024-05-06
3524,53,Female,Bangalore,Silver,21.05,17,9.95,2754.24,0.33,2.5,0,0,2025-08-04
3525,56,Female,Chennai,Gold,26.62,7,6.69,9736.66,0.8,3.8,0,0,2024-06-27
3526,27,Female,Pune,Silver,15.38,19,9.33,2465.73,0.82,3.3,0,0,2024-02-20
3527,42,Female,Chennai,Platinum,10.08,9,4.04,1503.53,0.61,1.2,0,0,2025-11-01
3528,35,Male,Delhi,Standard,22.86,2,8.6,8599.14,0.29,3.8,2,0,2024-05-11
3529,36,Male,Hyderabad,Standard,7.38,19,9.09,1354.45,0.46,4.2,0,1,2025-11-01
3530,53,Male,Mumbai,Gold,12.27,6,9.04,1155.07,0.7,4.9,2,0,2025-11-15
3531,27,Other,Hyderabad,Standard,26.11,10,8.31,3369.57,0.07,2.7,0,1,2025-04-02
3532,50,Female,Chennai,Standard,22.01,13,4.07,6426.22,0.33,3.0,0,1,2024-01-08
3533,67,Other,Delhi,Gold,12.71,2,1.59,7165.31,0.82,4.5,0,0,2024-10-28
3534,22,Other,Hyderabad,Standard,7.23,10,3.34,8836.14,0.41,2.1,0,0,2025-09-17
3535,64,Other,Bangalore,Platinum,11.32,10,7.67,5500.93,0.62,1.8,0,1,2025-07-09
3536,66,Female,Bangalore,Silver,9.24,5,2.33,4055.49,0.1,1.5,0,0,2025-11-26
3537,52,Male,Delhi,Silver,6.11,4,4.78,3716.57,0.78,4.9,1,0,2024-11-07
3538,61,Female,Delhi,Silver,22.56,2,5.65,8499.65,0.1,2.1,0,0,2024-07-04
3539,51,Female,Pune,Standard,8.31,7,6.04,7293.39,0.86,4.0,1,0,2024-04-09
3540,50,Other,Mumbai,Standard,14.17,18,9.36,9073.2,0.11,2.8,0,0,2025-06-19
3541,38,Female,Pune,Standard,12.19,17,6.61,9647.55,0.89,2.0,1,0,2024-04-13
3542,34,Male,Bangalore,Gold,29.48,11,7.86,3140.5,0.36,4.7,0,0,2024-05-08
3543,39,Female,Hyderabad,Platinum,12.34,18,5.82,5390.81,0.62,2.9,1,1,2024-12-31
3544,65,Male,Bangalore,Standard,3.32,8,8.34,6391.84,0.85,3.3,0,0,2024-05-15
3545,54,Male,Mumbai,Silver,3.6,12,2.64,1805.72,0.01,1.9,2,1,2024-06-23
3546,32,Male,Hyderabad,Silver,18.13,1,2.1,722.8,0.27,2.3,1,0,2025-01-12
3547,52,Female,Chennai,Gold,18.38,12,9.26,8704.09,0.91,4.0,0,0,2024-08-09
3548,45,Male,Delhi,Gold,13.14,6,6.93,5448.13,0.39,2.4,0,0,2025-02-27
3549,24,Other,Bangalore,Standard,13.52,3,6.72,5793.59,0.71,3.0,3,0,2025-11-23
3550,49,Other,Pune,Standard,2.56,5,4.67,5638.16,0.14,1.5,2,0,2025-03-05
3551,28,Other,Delhi,Standard,15.98,14,3.77,7598.61,0.68,4.4,1,0,2024-06-10
3552,27,Male,Pune,Standard,15.64,12,5.56,1625.92,0.07,4.0,1,0,2025-10-09
3553,26,Male,Delhi,Standard,5.34,13,1.21,6217.67,0.72,4.0,0,1,2025-07-01
3554,31,Other,Delhi,Standard,4.01,13,4.55,4800.9,0.32,1.7,2,0,2025-10-14
3555,30,Other,Delhi,Silver,4.58,17,4.55,8990.19,0.47,3.0,0,1,2024-09-27
3556,42,Female,Delhi,Standard,3.93,15,5.38,5292.29,0.17,1.1,1,0,2024-08-05
3557,19,Male,Mumbai,Standard,18.68,6,6.35,9440.76,0.63,2.3,1,0,2024-09-08
3558,52,Male,Pune,Standard,6.7,12,9.57,3661.88,0.34,2.4,0,0,2025-11-11
3559,24,Other,Chennai,Gold,8.29,2,6.52,9675.57,0.38,4.7,0,1,2025-10-26
3560,38,Male,Bangalore,Gold,6.03,4,8.84,8776.55,0.65,5.0,0,0,2025-05-22
3561,35,Male,Mumbai,Standard,28.78,12,5.56,5925.78,0.18,3.5,1,0,2024-05-20
3562,20,Female,Chennai,Gold,25.78,3,6.27,3666.36,0.85,3.1,0,0,2025-03-17
3563,59,Female,Mumbai,Standard,7.68,17,0.7,3884.05,0.74,2.8,0,2,2024-01-25
3564,56,Other,Chennai,Silver,10.5,6,1.33,7772.97,0.58,1.1,0,0,2024-10-30
3565,58,Other,Delhi,Gold,7.09,17,5.8,5890.19,0.13,4.2,0,0,2024-12-15
3566,66,Female,Pune,Standard,15.26,17,3.96,4135.56,0.69,3.7,0,1,2025-02-28
3567,28,Female,Pune,Standard,1.57,11,7.99,6433.34,0.02,3.6,0,0,2025-03-07
3568,56,Other,Hyderabad,Platinum,20.47,7,5.43,7385.69,0.8,4.2,0,0,2024-12-27
3569,41,Male,Bangalore,Standard,16.17,2,8.82,424.43,0.3,4.7,0,0,2024-12-18
3570,63,Female,Pune,Gold,27.06,19,9.72,1080.66,0.12,2.6,1,0,2024-12-20
3571,36,Female,Mumbai,Silver,5.77,2,1.48,1125.96,0.16,2.7,0,0,2025-08-29
3572,21,Other,Pune,Standard,24.32,13,3.95,2472.95,0.96,4.9,0,1,2025-08-01
3573,43,Other,Hyderabad,Standard,23.97,16,6.65,4384.51,0.77,3.7,1,0,2025-09-29
3574,55,Other,Mumbai,Gold,4.69,17,3.05,8075.77,0.24,4.4,1,0,2025-04-08
3575,59,Other,Pune,Standard,12.56,11,2.67,3640.77,0.96,1.9,0,0,2024-02-03
3576,49,Other,Bangalore,Gold,5.93,9,8.14,371.28,0.14,2.3,1,0,2025-03-24
3577,56,Other,Pune,Standard,8.39,9,9.8,4936.95,0.73,2.6,1,0,2024-08-31
3578,62,Other,Pune,Gold,8.63,14,7.74,9966.96,0.66,2.3,0,0,2025-02-23
3579,63,Other,Pune,Gold,17.13,13,5.24,3620.41,0.82,4.5,0,0,2024-03-31
3580,53,Other,Bangalore,Gold,12.93,11,4.43,9620.29,0.38,3.0,0,4,2025-04-09
3581,57,Male,Hyderabad,Standard,28.48,12,5.4,1193.18,0.4,4.8,0,0,2024-09-04
3582,54,Female,Bangalore,Gold,4.66,3,4.63,1896.38,0.62,2.3,2,0,2025-10-28
3583,50,Male,Chennai,Standard,29.24,1,5.03,7296.4,0.4,1.1,0,0,2025-10-02
3584,53,Other,Mumbai,Standard,7.69,8,2.03,5111.88,0.04,1.6,0,0,2024-01-28
3585,20,Male,Pune,Standard,23.41,19,9.04,7698.19,0.73,1.9,0,1,2025-02-08
3586,26,Other,Delhi,Standard,10.83,13,7.55,8662.87,0.64,3.6,1,0,2025-07-11
3587,25,Other,Delhi,Standard,5.15,7,6.81,2660.63,0.42,1.7,1,1,2025-08-06
3588,50,Female,Delhi,Silver,25.88,13,9.5,6891.73,0.3,2.5,0,0,2024-09-06
3589,23,Male,Hyderabad,Gold,9.96,6,2.84,6154.49,0.32,4.2,1,0,2024-09-14
3590,58,Female,Mumbai,Standard,20.11,3,0.81,8643.04,0.74,1.5,1,0,2024-08-30
3591,56,Female,Bangalore,Standard,17.43,6,8.26,4415.02,0.73,1.3,0,1,2024-06-02
3592,21,Female,Delhi,Standard,14.68,3,9.98,708.33,0.82,3.2,1,0,2024-04-15
3593,30,Female,Bangalore,Standard,15.38,13,5.78,5827.02,0.76,3.8,0,0,2024-01-07
3594,66,Other,Pune,Platinum,22.23,13,0.59,9597.01,0.76,4.6,1,2,2025-10-18
3595,19,Male,Bangalore,Silver,3.55,13,7.8,343.39,0.25,3.6,0,0,2024-10-05
3596,22,Other,Mumbai,Gold,20.38,1,0.74,2554.53,0.1,4.8,0,0,2024-08-17
3597,61,Male,Pune,Standard,26.98,8,5.4,3297.46,0.76,2.0,1,0,2024-10-17
3598,44,Male,Delhi,Gold,2.68,5,2.78,7705.22,0.1,2.4,0,0,2025-08-19
3599,49,Female,Chennai,Standard,5.08,17,9.15,3368.11,0.98,4.4,0,0,2025-05-14
3600,38,Female,Hyderabad,Gold,21.78,9,4.51,2543.02,0.88,4.2,3,0,2025-11-29
3601,25,Other,Chennai,Gold,13.68,13,8.98,6555.87,0.53,3.7,2,0,2025-08-06
3602,55,Other,Delhi,Standard,12.7,13,2.99,654.77,0.35,3.0,0,0,2024-04-29
3603,25,Female,Bangalore,Silver,4.97,5,3.87,1871.85,0.53,1.1,2,1,2025-03-10
3604,67,Female,Chennai,Standard,15.7,14,9.47,4198.7,0.73,2.1,0,0,2025-01-31
3605,20,Other,Delhi,Standard,4.67,11,2.01,3684.88,0.76,1.6,2,0,2024-10-25
3606,61,Female,Hyderabad,Silver,14.82,14,5.79,3602.23,0.07,1.2,1,2,2025-08-01
3607,20,Male,Pune,Standard,23.14,7,3.89,1263.84,0.8,4.1,0,0,2024-03-14
3608,39,Other,Delhi,Gold,8.49,17,7.74,3736.23,0.64,1.5,0,0,2024-05-08
3609,23,Male,Mumbai,Silver,14.94,4,1.29,8020.33,0.04,2.4,1,0,2024-01-13
3610,19,Male,Chennai,Standard,29.77,10,4.37,4255.67,0.31,4.9,1,1,2024-04-02
3611,40,Female,Delhi,Standard,20.91,10,6.99,5944.48,0.51,2.6,1,1,2024-09-27
3612,61,Male,Delhi,Standard,25.4,15,4.07,1803.08,0.19,1.6,1,0,2024-04-13
3613,19,Male,Pune,Silver,13.03,12,0.59,883.17,0.16,3.8,0,1,2024-08-17
3614,55,Male,Chennai,Standard,23.27,9,7.05,8823.57,0.01,4.2,1,0,2025-03-31
3615,34,Other,Delhi,Silver,2.17,3,5.03,3447.45,0.91,2.1,1,2,2024-12-04
3616,52,Other,Pune,Silver,4.56,15,0.11,3633.3,0.06,4.2,1,0,2024-09-28
3617,51,Other,Pune,Standard,6.89,12,6.13,8801.34,0.37,2.1,0,0,2025-02-27
3618,40,Female,Chennai,Silver,12.66,15,9.2,7136.16,0.21,3.8,1,0,2025-03-22
3619,47,Male,Mumbai,Gold,25.53,1,1.11,7611.37,0.74,1.5,1,1,2025-03-19
3620,69,Female,Delhi,Standard,11.04,15,5.91,6883.63,0.71,2.7,0,2,2024-10-02
3621,25,Other,Chennai,Standard,19.98,11,7.29,1236.76,0.81,3.1,0,0,2025-09-09
3622,39,Other,Chennai,Gold,21.57,5,0.71,9588.36,0.62,3.9,0,0,2025-07-08
3623,61,Female,Bangalore,Standard,18.0,7,0.23,9109.54,0.59,3.6,1,0,2024-05-14
3624,53,Female,Bangalore,Gold,11.36,12,4.64,2514.96,0.41,4.4,0,0,2025-02-27
3625,22,Female,Bangalore,Gold,17.73,6,7.91,8079.14,0.64,1.7,0,0,2024-09-02
3626,30,Female,Bangalore,Standard,10.93,3,1.61,4212.09,0.12,3.6,1,0,2025-05-09
3627,46,Male,Mumbai,Silver,3.43,10,8.37,6900.92,0.68,1.5,0,0,2025-02-03
3628,48,Male,Delhi,Standard,29.79,4,6.57,1822.91,0.1,2.9,0,0,2025-04-04
3629,64,Male,Delhi,Standard,4.69,13,3.32,5477.83,0.86,3.1,1,0,2024-11-04
3630,33,Female,Delhi,Gold,3.1,19,5.16,1440.84,0.51,1.1,0,0,2024-09-07
3631,59,Other,Hyderabad,Silver,26.48,5,9.66,5454.44,0.53,1.3,0,0,2025-02-27
3632,47,Other,Delhi,Standard,9.75,18,2.16,2587.22,0.58,4.4,0,0,2025-01-11
3633,33,Male,Delhi,Platinum,19.86,1,5.0,4634.17,0.78,2.1,1,0,2024-10-29
3634,29,Male,Mumbai,Gold,10.54,16,6.24,6746.1,0.48,2.4,0,0,2025-11-14
3635,34,Female,Pune,Gold,12.35,16,1.38,8795.33,0.43,3.6,0,0,2024-10-30
3636,33,Male,Mumbai,Standard,8.6,16,0.44,1819.83,0.29,1.9,0,0,2025-04-09
3637,29,Male,Bangalore,Standard,10.95,19,0.13,8954.04,0.13,1.8,1,0,2025-07-02
3638,25,Other,Pune,Silver,12.91,16,3.25,4022.37,0.19,2.7,1,0,2024-01-06
3639,37,Other,Pune,Silver,21.89,1,0.74,8469.21,0.0,1.2,1,0,2024-06-20
3640,20,Other,Delhi,Standard,15.83,10,8.04,5222.97,0.87,4.7,0,0,2024-05-27
3641,33,Female,Pune,Silver,28.36,2,9.97,8649.64,0.76,4.8,1,0,2025-06-11
3642,47,Other,Hyderabad,Gold,2.21,14,0.61,6695.68,0.22,2.8,1,0,2025-08-03
3643,62,Male,Delhi,Standard,15.59,8,4.33,5185.42,0.0,1.8,0,0,2024-10-01
3644,40,Other,Delhi,Standard,17.94,6,0.26,3262.88,0.49,2.9,0,1,2024-01-11
3645,45,Male,Chennai,Gold,27.69,3,1.34,9695.31,0.41,1.4,1,0,2025-08-10
3646,68,Female,Mumbai,Standard,2.43,16,3.23,8048.8,0.78,2.6,1,0,2025-03-03
3647,57,Female,Bangalore,Silver,17.63,17,3.94,3935.63,0.4,1.3,1,0,2025-09-13
3648,22,Female,Delhi,Silver,25.76,12,9.4,1833.89,0.86,3.8,0,0,2025-01-06
3649,37,Female,Bangalore,Gold,8.02,19,3.96,7839.45,0.1,2.1,0,0,2024-05-27
3650,57,Other,Pune,Gold,26.41,3,4.96,9901.45,0.37,3.1,1,0,2025-08-01
3651,61,Female,Delhi,Standard,1.55,13,2.46,2933.95,0.93,1.1,0,0,2025-03-31
3652,18,Other,Hyderabad,Standard,22.24,16,0.0,9175.46,0.01,3.1,0,0,2025-06-30
3653,47,Other,Hyderabad,Silver,28.06,11,8.99,1428.63,0.39,1.0,1,0,2024-09-15
3654,38,Male,Mumbai,Standard,20.06,16,0.82,9531.62,0.26,4.7,0,0,2024-02-24
3655,37,Male,Bangalore,Platinum,13.73,2,9.64,7504.32,0.53,3.0,2,0,2025-09-20
3656,23,Other,Mumbai,Silver,2.3,4,1.31,3596.64,0.28,1.4,1,0,2024-01-22
3657,39,Female,Pune,Standard,27.68,4,6.05,3185.39,0.87,2.4,0,0,2025-04-02
3658,35,Male,Chennai,Silver,14.64,17,9.99,6505.67,0.94,1.2,0,1,2024-12-27
3659,25,Female,Hyderabad,Standard,1.84,1,1.38,6016.37,0.85,3.1,1,0,2024-07-21
3660,56,Male,Mumbai,Standard,21.0,1,4.24,9205.58,0.4,1.5,0,0,2025-08-23
3661,49,Female,Pune,Standard,14.97,5,7.8,7709.18,0.99,2.9,0,0,2024-03-05
3662,50,Male,Chennai,Standard,4.61,12,0.32,5495.58,0.74,2.2,3,0,2024-03-19
3663,33,Female,Chennai,Standard,7.21,6,6.9,9290.15,0.36,4.0,0,1,2024-01-26
3664,29,Female,Chennai,Silver,2.87,6,0.8,6008.76,0.09,2.9,1,0,2024-03-09
3665,55,Male,Mumbai,Silver,17.65,17,2.37,8526.91,0.67,4.4,0,1,2024-01-16
3666,69,Male,Hyderabad,Standard,19.04,13,1.6,8441.24,0.73,4.8,0,0,2025-03-13
3667,51,Other,Bangalore,Standard,15.67,8,9.07,9208.11,0.12,4.9,1,0,2024-04-25
3668,31,Male,Chennai,Silver,24.7,12,1.8,862.5,0.55,2.0,0,0,2024-01-31
3669,53,Female,Mumbai,Standard,25.97,15,0.4,5921.43,0.99,4.1,1,0,2024-12-27
3670,50,Female,Mumbai,Standard,18.85,19,5.88,4790.25,0.33,2.8,0,0,2025-02-11
3671,40,Female,Mumbai,Standard,1.37,17,3.46,5007.32,0.3,2.7,2,0,2024-05-24
3672,67,Male,Bangalore,Standard,21.16,9,4.06,4707.12,0.9,4.5,1,1,2025-04-15
3673,62,Other,Chennai,Gold,13.12,18,1.19,8407.17,0.12,1.6,0,0,2024-05-30
3674,19,Male,Hyderabad,Gold,17.4,2,7.48,3320.64,0.93,2.9,2,0,2025-02-23
3675,58,Female,Mumbai,Standard,19.82,11,6.02,4734.96,0.78,3.4,0,1,2025-05-08
3676,38,Other,Bangalore,Gold,11.16,17,3.64,2166.69,0.39,1.3,0,1,2025-04-10
3677,19,Male,Chennai,Silver,27.6,18,1.72,2666.82,0.08,4.5,0,0,2024-01-10
3678,44,Female,Delhi,Standard,4.89,15,5.93,6672.12,0.02,2.3,0,0,2025-10-09
3679,26,Other,Bangalore,Standard,20.47,7,7.79,1345.97,0.38,3.6,2,0,2024-09-27
3680,18,Female,Chennai,Standard,1.13,16,3.12,2040.65,0.71,4.7,1,1,2025-02-10
3681,28,Male,Bangalore,Silver,27.81,1,0.26,5374.74,0.49,3.9,0,0,2025-07-13
3682,20,Male,Bangalore,Standard,4.26,18,2.14,628.98,0.74,4.5,0,0,2024-02-15
3683,69,Male,Chennai,Standard,3.75,8,6.82,1443.88,0.67,1.3,0,0,2024-04-01
3684,40,Male,Bangalore,Silver,10.66,7,9.89,8660.86,0.57,3.0,0,0,2025-08-19
3685,43,Other,Mumbai,Standard,11.83,2,0.13,8492.24,0.97,3.3,0,0,2025-07-29
3686,21,Other,Mumbai,Standard,7.21,12,3.06,3608.21,0.73,3.8,1,1,2024-12-08
3687,35,Female,Mumbai,Standard,17.97,16,0.62,3610.31,0.91,1.5,0,1,2024-11-26
3688,23,Other,Delhi,Standard,13.84,9,3.16,9377.85,0.24,3.6,1,1,2025-04-05
3689,52,Male,Delhi,Silver,1.99,11,4.06,453.24,0.71,1.6,1,1,2024-12-09
3690,39,Male,Chennai,Silver,10.27,15,9.21,5886.9,0.6,1.3,0,1,2025-12-01
3691,60,Male,Mumbai,Silver,24.5,3,0.81,6054.43,0.92,2.9,0,1,2025-01-09
